User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned
4381,Male,52,Moderate,Urban,134,90,620
4382,Male,58,Moderate,Rural,108,56,474
4383,Male,31,Sedentary,Suburban,79,56,351
4384,Male,49,Moderate,Urban,131,107,583
4385,Male,24,Sedentary,Suburban,69,60,237
4386,Female,50,Moderate,Suburban,140,88,295
4387,Male,52,Active,Rural,175,100,495
4388,Female,44,Sedentary,Suburban,77,56,183
4389,Male,18,Moderate,Rural,140,90,684
4390,Male,23,Active,Rural,197,152,435
4391,Male,19,Moderate,Suburban,136,108,445
4392,Female,24,Active,Suburban,181,175,549
4393,Male,25,Sedentary,Suburban,73,45,361
4394,Male,46,Active,Suburban,150,128,671
4395,Female,33,Moderate,Urban,134,82,272
4396,Female,46,Active,Rural,180,126,478
4397,Male,48,Active,Suburban,174,148,500
4398,Male,39,Sedentary,Urban,52,47,141
4399,Male,27,Active,Suburban,181,137,839
4400,Female,21,Active,Urban,151,138,498
4401,Male,42,Moderate,Rural,118,78,577
4402,Female,30,Moderate,Suburban,110,109,510
4403,Male,34,Sedentary,Urban,93,90,334
4404,Female,57,Sedentary,Urban,69,42,232
4405,Female,25,Sedentary,Rural,58,54,276
4406,Male,40,Moderate,Suburban,100,68,202
4407,Male,24,Active,Suburban,188,105,725
4408,Female,49,Sedentary,Rural,65,44,307
4409,Male,41,Moderate,Rural,123,77,272
4410,Female,18,Moderate,Rural,128,126,631
4411,Female,53,Sedentary,Urban,90,58,248
4412,Male,44,Moderate,Urban,142,122,385
4413,Female,23,Active,Rural,155,100,349
4414,Male,59,Moderate,Suburban,132,74,440
4415,Female,48,Moderate,Urban,102,73,481
4416,Male,29,Active,Rural,194,168,599
4417,Male,43,Sedentary,Urban,63,60,241
4418,Male,42,Moderate,Urban,107,71,379
4419,Female,21,Active,Rural,185,97,659
4420,Male,23,Sedentary,Suburban,59,39,160
4421,Female,30,Active,Suburban,184,102,791
4422,Female,42,Moderate,Urban,131,113,607
4423,Male,48,Active,Suburban,171,141,521
4424,Female,39,Sedentary,Suburban,88,65,328
4425,Male,52,Sedentary,Rural,89,88,300
4426,Female,38,Sedentary,Rural,79,56,265
4427,Female,32,Active,Rural,197,164,636
4428,Male,20,Active,Suburban,169,133,473
4429,Male,54,Sedentary,Suburban,80,63,285
4430,Female,43,Sedentary,Rural,62,58,165
4431,Male,34,Sedentary,Suburban,63,45,204
4432,Male,55,Moderate,Rural,125,99,615
4433,Female,52,Moderate,Urban,137,122,370
4434,Male,58,Moderate,Urban,109,72,484
4435,Female,25,Sedentary,Suburban,52,48,165
4436,Male,28,Moderate,Suburban,105,92,330
4437,Male,41,Sedentary,Suburban,90,73,183
4438,Female,25,Active,Suburban,152,126,486
4439,Female,47,Sedentary,Urban,92,53,253
4440,Male,18,Sedentary,Rural,54,34,230
4441,Male,51,Moderate,Urban,107,87,396
4442,Female,37,Active,Rural,184,164,439
4443,Male,53,Active,Suburban,157,134,385
4444,Male,51,Active,Rural,169,90,383
4445,Male,51,Moderate,Rural,121,76,502
4446,Male,30,Moderate,Rural,133,90,440
4447,Female,23,Moderate,Rural,142,85,475
4448,Male,53,Moderate,Urban,130,108,434
4449,Female,42,Moderate,Suburban,111,77,271
4450,Female,44,Sedentary,Suburban,72,71,282
4451,Male,48,Active,Rural,171,131,846
4452,Female,20,Moderate,Suburban,129,100,506
4453,Male,45,Active,Urban,159,134,531
4454,Male,21,Moderate,Rural,141,99,375
4455,Female,34,Sedentary,Suburban,71,41,255
4456,Female,55,Active,Suburban,185,169,764
4457,Female,51,Moderate,Rural,106,84,293
4458,Male,37,Sedentary,Urban,83,42,355
4459,Male,30,Sedentary,Rural,56,38,206
4460,Male,22,Active,Rural,167,102,340
4461,Female,41,Moderate,Suburban,121,111,534
4462,Female,55,Sedentary,Suburban,83,79,207
4463,Female,34,Sedentary,Rural,99,88,444
4464,Female,48,Sedentary,Rural,65,45,253
4465,Female,45,Active,Suburban,190,126,661
4466,Male,18,Active,Rural,179,129,750
4467,Male,19,Moderate,Urban,131,120,314
4468,Female,50,Moderate,Rural,106,64,360
4469,Female,57,Active,Urban,161,102,390
4470,Female,46,Active,Rural,167,119,468
4471,Female,21,Active,Rural,152,76,363
4472,Male,35,Sedentary,Rural,55,54,180
4473,Female,41,Active,Suburban,176,145,750
4474,Female,49,Moderate,Suburban,106,59,346
4475,Female,26,Sedentary,Suburban,69,40,315
4476,Male,33,Active,Suburban,163,95,535
4477,Male,38,Moderate,Suburban,109,88,342
4478,Female,47,Active,Suburban,192,160,795
4479,Male,20,Moderate,Rural,133,113,268
4480,Female,50,Sedentary,Urban,98,51,270
4481,Female,48,Sedentary,Suburban,53,32,121
4482,Female,31,Moderate,Suburban,116,68,263
4483,Male,23,Moderate,Rural,134,93,379
4484,Female,22,Sedentary,Suburban,83,45,254
4485,Female,46,Sedentary,Rural,77,55,156
4486,Male,54,Moderate,Suburban,127,64,543
4487,Male,53,Moderate,Urban,121,81,527
4488,Female,38,Active,Suburban,183,138,586
4489,Female,29,Active,Suburban,168,166,824
4490,Male,40,Sedentary,Rural,90,73,260
4491,Male,31,Sedentary,Suburban,87,43,296
4492,Male,59,Active,Rural,182,176,873
4493,Female,27,Active,Urban,167,99,813
4494,Female,44,Sedentary,Suburban,69,56,311
4495,Male,58,Sedentary,Rural,75,43,254
4496,Male,19,Moderate,Urban,119,99,476
4497,Female,31,Moderate,Urban,110,61,513
4498,Male,24,Sedentary,Rural,76,46,347
4499,Female,34,Active,Rural,198,136,872
4500,Female,37,Moderate,Suburban,148,98,565
4501,Female,25,Sedentary,Urban,86,70,371
4502,Male,37,Active,Urban,191,169,691
4503,Female,53,Active,Rural,184,122,721
4504,Male,22,Sedentary,Urban,95,82,334
4505,Male,30,Moderate,Rural,148,126,423
4506,Male,56,Moderate,Suburban,121,117,410
4507,Male,55,Sedentary,Rural,52,29,169
4508,Female,34,Active,Suburban,195,180,877
4509,Female,23,Moderate,Rural,149,81,336
4510,Female,36,Sedentary,Suburban,74,51,241
4511,Male,42,Moderate,Urban,146,106,359
4512,Female,20,Sedentary,Rural,71,59,342
4513,Female,58,Moderate,Rural,122,99,491
4514,Female,45,Moderate,Rural,149,80,648
4515,Female,43,Moderate,Suburban,105,74,332
4516,Male,25,Sedentary,Rural,68,54,154
4517,Male,32,Sedentary,Rural,96,66,427
4518,Female,18,Active,Urban,183,133,785
4519,Male,57,Moderate,Rural,124,94,559
4520,Male,40,Moderate,Rural,120,93,349
4521,Male,53,Sedentary,Rural,74,54,254
4522,Female,59,Moderate,Rural,110,73,396
4523,Female,33,Sedentary,Urban,98,82,481
4524,Male,21,Active,Rural,194,134,718
4525,Male,25,Moderate,Rural,123,120,377
4526,Male,53,Sedentary,Urban,68,62,149
4527,Male,27,Sedentary,Suburban,99,65,461
4528,Female,47,Moderate,Suburban,112,78,316
4529,Male,53,Active,Urban,196,108,441
4530,Female,33,Sedentary,Urban,93,68,337
4531,Male,47,Moderate,Suburban,130,102,640
4532,Female,27,Active,Rural,150,91,655
4533,Male,28,Sedentary,Suburban,66,59,220
4534,Female,51,Active,Rural,179,113,709
4535,Female,33,Sedentary,Urban,61,46,179
4536,Male,36,Moderate,Urban,120,101,496
4537,Male,21,Moderate,Urban,112,108,500
4538,Female,48,Moderate,Suburban,100,62,358
4539,Female,52,Active,Urban,172,88,546
4540,Male,51,Active,Suburban,178,136,437
4541,Male,43,Moderate,Rural,124,95,265
4542,Male,56,Sedentary,Rural,98,49,479
4543,Male,23,Active,Rural,153,96,631
4544,Female,50,Active,Urban,170,104,465
4545,Female,44,Sedentary,Rural,90,76,300
4546,Female,29,Sedentary,Urban,80,75,312
4547,Male,25,Moderate,Suburban,104,59,480
4548,Male,26,Active,Urban,164,101,628
4549,Male,18,Sedentary,Rural,96,76,419
4550,Female,22,Sedentary,Urban,99,76,295
4551,Male,24,Moderate,Urban,128,85,450
4552,Female,35,Moderate,Suburban,147,75,541
4553,Male,57,Active,Urban,155,116,641
4554,Female,41,Sedentary,Rural,54,31,110
4555,Female,43,Moderate,Urban,103,74,466
4556,Female,27,Active,Urban,180,146,799
4557,Male,57,Moderate,Rural,107,80,524
4558,Male,29,Active,Urban,187,115,508
4559,Male,39,Sedentary,Suburban,87,55,358
4560,Male,44,Moderate,Rural,120,96,377
4561,Female,20,Active,Rural,176,144,443
4562,Female,35,Active,Urban,165,140,741
4563,Male,22,Sedentary,Suburban,52,50,220
4564,Male,31,Moderate,Suburban,102,80,478
4565,Male,42,Active,Rural,182,98,809
4566,Male,48,Active,Rural,168,119,447
4567,Female,38,Active,Urban,186,161,661
4568,Male,55,Active,Rural,187,119,796
4569,Female,37,Moderate,Suburban,146,114,333
4570,Female,31,Moderate,Urban,123,108,523
4571,Female,37,Active,Urban,172,126,623
4572,Male,54,Moderate,Suburban,139,100,584
4573,Male,47,Moderate,Suburban,132,93,472
4574,Male,58,Sedentary,Rural,75,54,271
4575,Male,37,Sedentary,Suburban,64,37,318
4576,Female,24,Active,Urban,171,102,554
4577,Male,22,Sedentary,Urban,68,35,229
4578,Female,48,Moderate,Suburban,124,87,542
4579,Male,46,Active,Rural,166,98,486
4580,Female,32,Sedentary,Urban,98,51,258
4581,Female,42,Active,Rural,187,121,503
4582,Female,30,Active,Suburban,192,109,651
4583,Male,41,Sedentary,Rural,73,63,291
4584,Female,32,Moderate,Urban,124,98,381
4585,Female,41,Moderate,Suburban,144,101,321
4586,Male,43,Sedentary,Urban,68,61,335
4587,Female,36,Sedentary,Urban,60,50,135
4588,Male,41,Sedentary,Suburban,75,37,334
4589,Male,36,Sedentary,Rural,80,66,271
4590,Female,59,Active,Suburban,193,144,522
4591,Female,34,Moderate,Urban,125,67,384
4592,Male,22,Moderate,Urban,112,104,233
4593,Female,21,Sedentary,Urban,92,91,295
4594,Male,39,Moderate,Suburban,136,85,538
4595,Male,27,Moderate,Suburban,109,81,430
4596,Female,38,Moderate,Suburban,124,67,609
4597,Male,42,Sedentary,Suburban,60,30,188
4598,Female,23,Sedentary,Rural,83,72,400
4599,Female,47,Moderate,Urban,145,126,524
4600,Male,46,Sedentary,Rural,55,28,160
4601,Female,28,Moderate,Urban,124,102,526
4602,Female,28,Sedentary,Urban,99,94,402
4603,Female,44,Moderate,Rural,127,106,394
4604,Female,36,Sedentary,Suburban,56,43,256
4605,Female,39,Moderate,Urban,108,67,373
4606,Female,45,Sedentary,Suburban,90,82,299
4607,Male,21,Sedentary,Rural,74,67,170
4608,Female,54,Moderate,Urban,126,95,622
4609,Male,36,Active,Suburban,196,146,475
4610,Male,34,Moderate,Rural,127,70,403
4611,Female,57,Moderate,Urban,134,81,381
4612,Female,53,Active,Rural,194,191,648
4613,Male,40,Sedentary,Suburban,71,51,233
4614,Male,45,Active,Urban,152,94,661
4615,Female,28,Moderate,Urban,126,79,400
4616,Male,31,Active,Urban,186,143,425
4617,Male,30,Sedentary,Rural,60,30,277
4618,Female,41,Moderate,Rural,125,106,362
4619,Male,33,Moderate,Rural,142,106,629
4620,Male,45,Sedentary,Rural,91,71,391
4621,Female,47,Sedentary,Suburban,82,76,392
4622,Female,58,Moderate,Rural,133,125,355
4623,Female,56,Sedentary,Rural,71,58,281
4624,Female,59,Active,Rural,160,139,468
4625,Male,44,Active,Suburban,165,117,336
4626,Male,34,Active,Suburban,177,111,856
4627,Male,43,Active,Urban,162,158,418
4628,Male,24,Sedentary,Rural,57,28,217
4629,Male,52,Active,Urban,166,123,518
4630,Female,32,Active,Urban,162,134,754
4631,Male,33,Moderate,Suburban,126,75,374
4632,Male,38,Sedentary,Suburban,89,70,431
4633,Female,34,Sedentary,Urban,61,40,173
4634,Male,43,Sedentary,Urban,62,46,157
4635,Male,52,Moderate,Rural,105,99,376
4636,Female,37,Moderate,Suburban,113,62,487
4637,Female,37,Sedentary,Suburban,61,31,174
4638,Male,40,Active,Urban,150,103,391
4639,Female,22,Moderate,Suburban,104,72,310
4640,Male,26,Moderate,Urban,146,121,606
4641,Male,40,Moderate,Urban,112,100,502
4642,Female,35,Sedentary,Suburban,81,47,272
4643,Male,46,Active,Rural,160,92,628
4644,Female,28,Moderate,Suburban,119,59,550
4645,Female,25,Moderate,Urban,101,60,247
4646,Male,44,Sedentary,Urban,79,43,164
4647,Male,19,Active,Rural,173,133,388
4648,Female,40,Moderate,Urban,114,92,356
4649,Female,38,Sedentary,Rural,56,39,172
4650,Female,27,Sedentary,Suburban,75,66,150
4651,Female,55,Moderate,Rural,114,111,540
4652,Male,21,Sedentary,Urban,69,55,226
4653,Female,38,Sedentary,Urban,99,84,440
4654,Male,54,Moderate,Rural,136,113,390
4655,Female,29,Sedentary,Suburban,94,73,334
4656,Female,31,Active,Rural,168,99,645
4657,Male,37,Active,Urban,170,118,418
4658,Male,25,Moderate,Suburban,135,119,359
4659,Female,44,Active,Rural,179,150,446
4660,Male,54,Active,Rural,153,87,554
4661,Male,58,Moderate,Rural,118,113,419
4662,Male,38,Sedentary,Urban,58,53,169
4663,Male,52,Active,Urban,197,144,690
4664,Female,56,Sedentary,Urban,99,55,224
4665,Male,32,Moderate,Suburban,147,127,484
4666,Female,29,Active,Suburban,192,101,845
4667,Female,51,Moderate,Suburban,105,100,227
4668,Female,25,Sedentary,Urban,80,55,343
4669,Female,54,Moderate,Suburban,102,81,433
4670,Male,47,Active,Suburban,166,134,464
4671,Female,20,Moderate,Rural,115,73,388
4672,Female,47,Moderate,Urban,115,113,250
4673,Male,46,Moderate,Rural,140,108,572
4674,Male,18,Sedentary,Urban,90,54,243
4675,Male,33,Sedentary,Urban,82,79,408
4676,Female,59,Sedentary,Suburban,86,80,418
4677,Male,48,Sedentary,Rural,77,52,289
4678,Female,27,Active,Rural,150,148,614
4679,Female,47,Sedentary,Suburban,84,74,183
4680,Female,43,Sedentary,Rural,63,35,205
4681,Male,29,Active,Rural,170,142,396
4682,Female,57,Sedentary,Urban,60,47,190
4683,Female,22,Moderate,Rural,107,69,390
4684,Male,26,Sedentary,Rural,93,78,337
4685,Female,28,Active,Urban,156,115,646
4686,Male,40,Moderate,Suburban,149,137,678
4687,Male,34,Active,Urban,166,84,498
4688,Male,30,Moderate,Suburban,109,67,295
4689,Male,34,Moderate,Suburban,109,97,513
4690,Male,40,Moderate,Urban,128,108,443
4691,Male,56,Active,Urban,155,107,602
4692,Female,26,Moderate,Suburban,108,96,324
4693,Male,35,Moderate,Urban,132,103,527
4694,Female,35,Moderate,Urban,133,82,282
4695,Female,47,Moderate,Rural,129,116,577
4696,Female,59,Moderate,Urban,144,128,435
4697,Female,43,Sedentary,Urban,74,50,174
4698,Male,35,Active,Rural,196,125,706
4699,Female,38,Moderate,Suburban,130,125,564
4700,Male,58,Moderate,Suburban,143,75,552
4701,Female,58,Moderate,Urban,121,102,281
4702,Male,59,Moderate,Urban,127,112,579
4703,Male,50,Moderate,Suburban,138,88,505
4704,Female,31,Sedentary,Urban,53,50,118
4705,Male,27,Sedentary,Suburban,98,60,460
4706,Male,45,Moderate,Suburban,102,82,214
4707,Male,31,Moderate,Rural,104,86,359
4708,Male,36,Moderate,Rural,140,139,361
4709,Female,43,Active,Urban,187,98,671
4710,Female,27,Active,Urban,192,109,664
4711,Female,34,Sedentary,Suburban,69,51,289
4712,Female,51,Sedentary,Urban,64,62,233
4713,Male,31,Active,Rural,150,89,481
4714,Female,43,Moderate,Suburban,133,117,267
4715,Female,51,Sedentary,Suburban,85,64,321
4716,Male,36,Moderate,Urban,145,103,596
4717,Male,41,Moderate,Suburban,145,84,642
4718,Female,48,Sedentary,Suburban,91,58,454
4719,Female,57,Active,Suburban,165,113,536
4720,Female,23,Active,Rural,192,190,770
4721,Male,37,Active,Suburban,160,132,362
4722,Female,56,Moderate,Rural,104,98,490
4723,Male,51,Moderate,Suburban,115,91,333
4724,Male,39,Moderate,Urban,115,72,297
4725,Female,24,Active,Urban,181,180,764
4726,Male,50,Moderate,Suburban,125,76,501
4727,Male,23,Sedentary,Urban,59,30,219
4728,Female,33,Moderate,Rural,148,99,431
4729,Male,25,Sedentary,Suburban,65,60,161
4730,Male,40,Active,Rural,170,129,778
4731,Male,35,Moderate,Suburban,111,102,324
4732,Female,31,Moderate,Rural,109,59,254
4733,Male,53,Active,Urban,167,113,816
4734,Male,32,Moderate,Rural,102,55,301
4735,Male,22,Sedentary,Rural,82,76,365
4736,Female,32,Active,Urban,194,99,607
4737,Female,28,Sedentary,Urban,91,72,207
4738,Female,19,Active,Suburban,178,98,464
4739,Female,40,Sedentary,Suburban,81,57,342
4740,Female,41,Sedentary,Rural,67,54,278
4741,Female,35,Sedentary,Suburban,98,73,349
4742,Female,21,Moderate,Rural,104,60,251
4743,Male,32,Moderate,Suburban,143,94,406
4744,Male,29,Moderate,Urban,106,72,395
4745,Female,20,Moderate,Urban,143,142,539
4746,Female,49,Moderate,Urban,118,111,299
4747,Female,53,Sedentary,Urban,92,89,336
4748,Male,38,Moderate,Rural,116,96,384
4749,Male,23,Sedentary,Urban,84,80,206
4750,Male,19,Active,Urban,195,162,698
4751,Male,26,Sedentary,Urban,91,58,338
4752,Female,29,Moderate,Urban,138,134,525
4753,Male,41,Active,Suburban,159,80,792
4754,Male,31,Moderate,Rural,112,109,225
4755,Male,58,Active,Rural,191,108,688
4756,Female,29,Sedentary,Suburban,93,83,464
4757,Female,44,Active,Suburban,172,101,542
4758,Female,27,Moderate,Rural,144,136,690
4759,Male,19,Active,Rural,194,193,485
4760,Male,48,Sedentary,Suburban,50,36,186
4761,Male,45,Active,Urban,174,96,797
4762,Female,33,Sedentary,Rural,82,77,378
4763,Female,18,Active,Suburban,151,78,708
4764,Male,39,Sedentary,Urban,95,87,404
4765,Male,18,Sedentary,Urban,61,41,145
4766,Female,48,Sedentary,Suburban,78,66,217
4767,Male,39,Sedentary,Rural,64,61,137
4768,Male,51,Moderate,Rural,133,94,328
4769,Male,29,Sedentary,Urban,72,53,150
4770,Female,40,Moderate,Suburban,126,71,271
4771,Female,45,Sedentary,Urban,70,62,189
4772,Female,29,Active,Urban,152,149,704
4773,Female,44,Active,Urban,184,112,527
4774,Female,40,Moderate,Suburban,147,110,321
4775,Female,18,Active,Rural,167,142,659
4776,Female,19,Sedentary,Urban,55,43,119
4777,Female,48,Active,Rural,151,99,723
4778,Female,19,Moderate,Rural,100,65,432
4779,Male,42,Active,Suburban,161,152,334
4780,Male,55,Moderate,Rural,106,53,370
4781,Male,36,Sedentary,Rural,84,65,362
4782,Male,45,Sedentary,Urban,68,37,163
4783,Female,23,Active,Suburban,193,125,491
4784,Male,56,Active,Suburban,153,150,565
4785,Male,36,Active,Urban,160,132,443
4786,Male,34,Sedentary,Urban,73,55,190
4787,Female,23,Active,Rural,166,146,517
4788,Male,32,Sedentary,Rural,62,47,302
4789,Male,39,Moderate,Suburban,114,60,565
4790,Male,58,Active,Suburban,192,104,503
4791,Female,51,Active,Rural,152,149,488
4792,Male,22,Moderate,Urban,136,96,387
4793,Female,40,Moderate,Suburban,149,78,545
4794,Female,22,Moderate,Urban,146,142,523
4795,Male,27,Moderate,Rural,134,71,317
4796,Female,21,Sedentary,Suburban,64,58,235
4797,Female,29,Active,Suburban,188,117,908
4798,Male,27,Sedentary,Rural,51,43,183
4799,Female,47,Sedentary,Rural,59,41,282
4800,Male,41,Moderate,Urban,122,105,308
4801,Male,22,Active,Urban,155,141,327
4802,Male,30,Sedentary,Rural,76,75,324
4803,Female,53,Sedentary,Rural,66,58,272
4804,Male,26,Moderate,Rural,109,91,248
4805,Male,35,Active,Suburban,172,135,722
4806,Male,52,Active,Rural,169,106,382
4807,Female,48,Active,Suburban,176,166,773
4808,Male,41,Sedentary,Rural,60,37,197
4809,Female,21,Moderate,Suburban,112,77,385
4810,Female,58,Active,Urban,150,149,309
4811,Male,43,Sedentary,Urban,79,50,391
4812,Female,59,Sedentary,Suburban,90,78,396
4813,Male,27,Active,Urban,185,95,747
4814,Female,58,Moderate,Urban,120,89,277
4815,Male,59,Moderate,Suburban,111,93,310
4816,Male,26,Active,Rural,168,85,485
4817,Female,18,Sedentary,Rural,79,74,160
4818,Male,33,Moderate,Suburban,122,64,321
4819,Male,30,Sedentary,Urban,55,32,274
4820,Female,55,Sedentary,Rural,56,40,112
4821,Female,31,Moderate,Rural,123,94,425
4822,Female,57,Sedentary,Urban,59,51,251
4823,Female,40,Sedentary,Suburban,53,33,215
4824,Female,35,Active,Suburban,197,176,694
4825,Male,45,Moderate,Rural,111,93,332
4826,Male,37,Sedentary,Suburban,55,47,258
4827,Male,18,Moderate,Urban,145,107,632
4828,Female,29,Moderate,Suburban,136,90,527
4829,Female,44,Sedentary,Suburban,76,71,299
4830,Male,30,Moderate,Suburban,114,98,256
4831,Female,21,Active,Suburban,189,168,938
4832,Male,42,Active,Urban,156,152,365
4833,Male,23,Sedentary,Suburban,91,77,403
4834,Female,39,Moderate,Rural,131,101,466
4835,Female,55,Sedentary,Suburban,56,51,166
4836,Female,53,Moderate,Rural,110,85,327
4837,Female,20,Sedentary,Urban,63,42,215
4838,Female,32,Sedentary,Suburban,50,30,130
4839,Female,28,Moderate,Rural,142,82,476
4840,Male,51,Active,Suburban,155,106,428
4841,Female,44,Sedentary,Suburban,62,60,249
4842,Male,40,Active,Rural,159,133,356
4843,Male,34,Moderate,Urban,109,71,479
4844,Male,40,Sedentary,Urban,57,47,168
4845,Female,51,Moderate,Urban,140,85,655
4846,Male,38,Active,Urban,151,138,554
4847,Female,50,Moderate,Urban,110,78,430
4848,Female,22,Sedentary,Urban,53,28,120
4849,Female,34,Active,Suburban,189,161,804
4850,Female,18,Sedentary,Suburban,66,41,156
4851,Female,24,Active,Rural,150,140,482
4852,Male,20,Moderate,Urban,144,104,309
4853,Female,43,Moderate,Urban,141,96,292
4854,Male,33,Sedentary,Urban,91,58,259
4855,Female,33,Sedentary,Rural,89,86,314
4856,Female,58,Sedentary,Suburban,64,58,184
4857,Female,31,Active,Suburban,168,114,609
4858,Male,43,Active,Urban,161,119,699
4859,Male,44,Sedentary,Suburban,86,43,269
4860,Male,34,Active,Suburban,156,79,688
4861,Male,21,Active,Suburban,171,88,515
4862,Female,34,Moderate,Urban,119,61,502
4863,Female,50,Moderate,Suburban,117,114,505
4864,Male,47,Moderate,Suburban,108,72,259
4865,Male,38,Sedentary,Rural,64,52,261
4866,Male,34,Moderate,Urban,104,80,490
4867,Male,28,Moderate,Suburban,149,118,722
4868,Female,47,Active,Urban,175,114,566
4869,Female,35,Moderate,Suburban,106,82,467
4870,Female,37,Active,Urban,180,101,880
4871,Male,51,Moderate,Suburban,133,132,635
4872,Male,58,Sedentary,Suburban,77,59,307
4873,Female,45,Sedentary,Rural,68,54,236
4874,Male,26,Moderate,Urban,109,69,497
4875,Male,48,Moderate,Suburban,124,113,337
4876,Male,33,Moderate,Rural,100,53,306
4877,Female,48,Sedentary,Rural,63,61,149
4878,Male,46,Active,Urban,176,114,583
